Date,Open,High,Low,Close,Adj Close,Volume
2019-10-04,75.38999938964844,76.58000183105469,74.91000366210938,76.47000122070312,75.78699493408203,543100
2019-10-07,75.8499984741211,76.18000030517578,74.56999969482422,74.83000183105469,74.16163635253906,640500
2019-10-08,73.79000091552734,74.01000213623047,71.7300033569336,71.80000305175781,71.15870666503906,655300
2019-10-09,72.29000091552734,72.72000122070312,71.08000183105469,72.25,71.60466766357422,779100
2019-10-10,72.5999984741211,73.81999969482422,72.58000183105469,73.05999755859375,72.40743255615234,483400
2019-10-11,74.5,76.70999908447266,74.5,75.97000122070312,75.29144287109375,612900
2019-10-14,75.38999938964844,75.66000366210938,74.11000061035156,75.29000091552734,74.61751556396484,330100
2019-10-15,75.4000015258789,76.7699966430664,74.51000213623047,76.12999725341797,75.45000457763672,361000
2019-10-16,76.30000305175781,77.5199966430664,75.52999877929688,75.61000061035156,74.93465423583984,455400
2019-10-17,76.0999984741211,76.54000091552734,74.61000061035156,74.69999694824219,74.03279113769531,519400
2019-10-18,74.63999938964844,75.27999877929688,74.44000244140625,74.58000183105469,73.91387176513672,623800
2019-10-21,75.4000015258789,76.63999938964844,75.2300033569336,75.47000122070312,74.79591369628906,589400
2019-10-22,75.38999938964844,76.95999908447266,74.66000366210938,75.62000274658203,74.9445571899414,481100
2019-10-23,75.2300033569336,77.37000274658203,75.2300033569336,77.04000091552734,76.35189056396484,366400
2019-10-24,77.62000274658203,78.0999984741211,76.1500015258789,76.9000015258789,76.21314239501953,468300
2019-10-25,76.62000274658203,78.16999816894531,76.26000213623047,77.33999633789062,76.64920806884766,651000
2019-10-28,78.0999984741211,82.23999786376953,76.80000305175781,81.5,80.77204895019531,1020100
2019-10-29,81.63999938964844,84.2699966430664,81.51000213623047,84.05999755859375,83.3091812133789,1015800
2019-10-30,83.62000274658203,83.62000274658203,80.68000030517578,80.7300033569336,80.00891876220703,733900
2019-10-31,79.98999786376953,80.7300033569336,78.2699966430664,79.87999725341797,79.16651153564453,466900
2019-11-01,80.83000183105469,82.19999694824219,80.58000183105469,82.1500015258789,81.41625213623047,340300
2019-11-04,83.19999694824219,86.2300033569336,83.19999694824219,86.0999984741211,85.33097076416016,404400
2019-11-05,86.5,88.08000183105469,86.5,87.16999816894531,86.39141082763672,402900
2019-11-06,86.72000122070312,86.72000122070312,85.5199966430664,85.7699966430664,85.31710052490234,541900
2019-11-07,86.87000274658203,88.1500015258789,86.0,87.05000305175781,86.5903549194336,574100
2019-11-08,86.27999877929688,87.16999816894531,85.88999938964844,86.86000061035156,86.40135192871094,553000
2019-11-11,85.91000366210938,87.36000061035156,85.88999938964844,87.0199966430664,86.56050109863281,340300
2019-11-12,86.62000274658203,87.18000030517578,85.54000091552734,86.27999877929688,85.82441711425781,506600
2019-11-13,85.55999755859375,85.55999755859375,83.87999725341797,84.69000244140625,84.24282836914062,411500
2019-11-14,84.16999816894531,85.05000305175781,83.98999786376953,84.26000213623047,83.81510162353516,605200
2019-11-15,85.05000305175781,85.9800033569336,84.30000305175781,85.0,84.55117797851562,273300
2019-11-18,84.54000091552734,85.12000274658203,83.58999633789062,85.02999877929688,84.58102416992188,424300
2019-11-19,85.63999938964844,86.19999694824219,84.83000183105469,84.88999938964844,84.44175720214844,337400
2019-11-20,84.33000183105469,85.08999633789062,83.2300033569336,84.0,83.55645751953125,358900
2019-11-21,84.1500015258789,84.79000091552734,83.63999938964844,84.02999877929688,83.5862808227539,489000
2019-11-22,84.19999694824219,84.94999694824219,83.91999816894531,84.41000366210938,83.96428680419922,495800
2019-11-25,84.58999633789062,86.91000366210938,84.19999694824219,86.55000305175781,86.09298706054688,769300
2019-11-26,86.36000061035156,86.37999725341797,84.97000122070312,85.6500015258789,85.19773864746094,2537600
2019-11-27,86.36000061035156,87.27999877929688,84.91999816894531,85.94999694824219,85.49618530273438,657600
2019-11-29,85.91000366210938,86.05999755859375,84.93000030517578,85.37000274658203,84.91921997070312,173200
2019-12-02,85.55999755859375,86.25,83.4000015258789,83.5,83.0591049194336,507700
2019-12-03,81.80999755859375,82.11000061035156,80.4000015258789,81.77999877929688,81.34817504882812,821100
2019-12-04,82.2300033569336,83.87000274658203,82.2300033569336,82.80000305175781,82.36280822753906,524500
2019-12-05,83.5199966430664,84.08000183105469,83.30999755859375,83.58000183105469,83.13865661621094,512200
2019-12-06,84.97000122070312,86.12000274658203,84.93000030517578,85.43000030517578,84.9789047241211,379500
2019-12-09,85.08000183105469,85.37999725341797,84.0,84.26000213623047,83.81510162353516,573900
2019-12-10,83.79000091552734,84.26000213623047,82.72000122070312,82.83999633789062,82.4025650024414,560000
