,AMTM,PLTR,DELL,ERIE,KKR,CRWD,GDDY,VST,GEV,SOLV,SMCI,DECK,UBER,JBL,BLDR,HUBB,LULU,VLTO,BX,ABNB,KVUE,PANW,AXON,FICO,BG,PODD,GEHC,STLD,FSLR,MBC,ACGL,TRGP,PCG,EQT,CSGP,INVH,KDP,ON,VICI,CPT,MOH,NDSN,CEG,SBNY,SEDG,FDS,EPAM,MTCH,BRO,TECH,MRNA,OGN,CRL,PTC,NXPI,PENN,GNRC,CZR,MPWR,TRMB,ENPH,TSLA,VNT,POOL,ETSY,TER,CTLT,BIO,TDY,TYL,WST,DPZ,DXCM,OTIS,CARR,HWM,IR,PAYC,LYV,ZBRA,STE,ODFL,WRB,NOW,LVS,NVR,CDW,LDOS,IEX,TMUS,MKTX,AMCR,DD,CTVA,DOW,WAB,ATO,TFX,CE,LW,FANG,JKHY,KEYS,FTNT,ROL,ANET,CPRT,BR,EVRG,MSCI,TTWO,NKTR,IPGP,HII,NCLH,CDNS,SBAC,BHF,AOS,PKG,RMD,MGM,HLT,ALGN,ANSS,IT,DXC,AMD,RJF,ARE,SNPS,REG,CBOE,INCY,IDXX,MAA,COTY,COO,CHTR,MTD,FTV,LNT,ALB,TDG,AJG,LKQ,DLR,ALK,AYI,GPN,ULTA,UA,FL,HOLX,CNC,UDR,AWK,CFG,FRT,EXR,CHD,ILMN,SYF,HPE,VRSK,FOX,NWS,UAL,SIG,PYPL,AAP,KHC,JBHT,QRVO,O,AAL,EQIX,SLG,HBI,HSIC,SWKS,HCA,RCL,URI,UHS,MLM,AMG,AVGO,UA_UA,NAVI,GOOGL,ESS,TSCO,MHK,ALLE,RIG,VRTX,AME,DAL,NWSA,ZTS,GM,MAC,REGN,PVH,ABBV,GRMN,DG,ADT,PNR,LYB,STX,MNST,LRCX,KMI,PSX,FOSL,CCI,TRIP,BWA,PRGO,DLTR,GAS,XYL,TEL,MOS,ACN,MPC,ANR,CMG,BLK,EW,COV,FFIV,NFLX,IR_IR,CB,KMX,HP,V,CLF,SAI,ROST,FMC,FTI,HRL,VTR,OI,CRM,FAST,RRC,GME,EXPE,TDC,ICE,DFS,AVB,JNPR,AMZN,STZ,INTU,SBL,CVG,SBUX,CCL,CPWR,CCI_CCI
AMTM,1.0,-0.17145331975576203,-0.1311451799475685,-0.21869597041587457,-0.18341843288770324,-0.07723246475929138,-0.1865686867754535,-0.2763897948550056,-0.4427476855279157,0.015440580431566858,-0.05606763046202417,-0.13643842285449084,-0.12538578050804,-0.09246141548895719,-0.13210391924383175,-0.14315224256326672,0.06026556475063512,-0.24091009796227808,-0.13193976252650805,0.03586215896781627,0.03821553460095975,-0.11854505552865764,-0.18500722892615726,-0.20045762065255046,-0.045552154031460304,0.0018166274284410614,-0.15828084056144207,-0.08933742230125656,-0.12331015542265489,-0.16628004715053618,-0.15265532893304276,-0.1681302673530152,-0.11751707816288492,-0.05084990126313541,0.013797584415312373,-0.04282870386269968,-0.09218177101225988,-0.04356818737303918,-0.09283619973561706,-0.04247092292344875,-0.052134000060148795,-0.08287615870023689,-0.22092789408618718,0.3056292849996578,0.10864050288905786,-0.07611768505647633,0.06220147316170127,0.0599623422758348,-0.16226222454709927,0.012963659496628071,0.05186755992874789,0.07263677961328392,0.038604569664686735,-0.09914133347113281,-0.08231215578274263,0.05250013308582599,0.022123686501916456,0.03864558666310963,-0.16382566956999944,-0.010058682306487297,0.029353143095624888,-0.03621266558448023,-0.026752227163994283,-0.017388809661704214,0.06461019119184197,-0.069612612406695,0.03571765321849574,0.0604745871839205,-0.06427116049714383,-0.1459903533014349,0.0045547856982576665,-0.0392131883722287,0.08517549173424377,-0.11839796188660087,-0.15102016098758617,-0.19495794315321757,-0.14165529414138806,0.09231472547272697,-0.09117224739068228,-0.01602486168375589,-0.07883268001417214,-0.07038917517625326,-0.11968921733693505,-0.14643029724116166,-0.0219922090250825,-0.18279511434710802,-0.07783205893351032,-0.20909806949988297,-0.03700969360913269,-0.1679904917607732,0.04709335775825503,-0.08598917480229172,-0.12143813882722346,-0.06199687561851389,-0.05402904390988832,-0.17561165534678042,-0.17666726904551,0.04683691247524607,-0.035502309677102335,0.036820085370919346,-0.09322957924643566,-0.07067852468849725,-0.029215017863424498,-0.0945767813559644,-0.12827638708719244,-0.17758832673896652,-0.10178307572731354,-0.12548388270732327,-0.08671146464767164,-0.07415615919134694,-0.010230174515234686,0.06108091498422789,0.08180940666484271,-0.09168685941753354,0.008617906467848276,-0.08296561588877585,0.037774025242111625,-0.0005448897119950356,-0.1147341251019574,-0.16705589297300955,-0.06415195672532485,-0.02308476321313972,-0.1509958032879057,0.04690630958056791,-0.014722246161145125,-0.12103477907454314,0.05257825700521374,-0.10508653250876365,-0.08962252112727298,0.05381961947700302,-0.07711952587149745,-0.10215137058166554,-0.15073327267097653,0.039409344497709185,-0.018919542413912308,-0.03883761123045512,-0.00646529942140479,-0.10255857944648425,0.07029513167802806,-0.06064634840389471,-0.07865211566069177,-0.14478866446358266,0.05808888670959604,-0.16373224211091894,-0.12330825328619806,0.020636953288837644,-0.12640681815807991,0.02288049568421736,-0.15484305246292152,0.07703326821337138,-0.012230389464030577,0.04212748603258068,0.05229300431432997,-0.058502682248759284,-0.014552430403864124,-0.051870544532189825,-0.02574478941301374,-0.062325113722498146,-0.07583391234467673,-0.07742311208288749,-0.0883822330380625,0.07253196470676068,-0.11188566463065357,-0.13019375549253753,-0.12341641747660058,-0.13314797794369745,-0.09821862202700092,-0.04194869968379514,-0.07803772468275728,0.04233216564440844,0.11081506328101433,-0.036673656573829094,-0.01709678375476344,0.03653612616059053,-0.07955277751868442,0.0660744751118864,-0.12877117865966853,-0.10131003493274852,0.04066143819613198,0.009613621878545303,0.04243411734744726,-0.15112432316438343,-0.16300101132687989,-0.15867206621953753,-0.18530010085258478,-0.09261599974217542,-0.08246570116677131,-0.17214142721315548,0.04212748603258068,-0.02281011743430131,-0.09881790807731385,-0.07755280824567759,-0.12135588360513754,-0.049329547605296696,-0.14348055830608678,-0.0037943681281330014,-0.12216882650696262,-0.09026382891005859,-0.07416617096299179,-0.08454640010227295,-0.06461931767602277,-0.03428319304590142,-0.08281846335951243,-0.11197328981611436,-0.026264522684512865,-0.1268679546458096,-0.13407044795783463,0.1464264084619897,0.0024827941375209026,-0.1556460625372397,-0.07091210587613668,-0.13049660539785268,-0.03989848392097246,-0.09672129809668992,-0.1757339492243466,-0.09726082029461694,0.06877449788465992,0.036412720953073525,0.0724622174927155,-0.007333168984011203,0.11014888637529786,0.11339205081509254,-0.04904223082348353,-0.09946939359463017,-0.07062617278358581,0.026325976792483875,-0.08651204098002536,-0.09415292403773863,-0.04628624986549792,-0.11822712050053323,-0.12752338554737583,0.08403655441614503,,-0.10444350210264412,-0.11845692364205061,-0.14165529414138806,-0.14410102021002408,0.04280097839794005,-0.00779598263547368,-0.11379385882371673,0.027685328265890725,0.08140402093239738,-0.12234303378961531,0.07671489521000727,-0.12943024181752538,0.10516306381206358,-0.14867348650755285,0.01946736115634414,-0.08855814772140738,-0.1173209248342756,-0.06117209359070877,-0.0002894933255687647,-0.042244829678373126,0.03949585712481546,-0.16995584101827196,-0.10576622136017967,-0.10258626713460384,-0.12649218964640638,-0.08774553563000939,-0.067673985202656,-0.08127509883378911,-0.013059394744045487,-0.033416660802050795,-0.035667166878762875,0.006266705521755476,0.05180016819542233,0.036412720953073525
PLTR,-0.17145331975576203,1.0,0.5851145118793973,0.5403465553256522,0.6445961428671676,0.7484971609304751,0.6128033948427855,0.4913671120639729,0.4859107588004652,-0.3399355364756801,0.4401699363835642,0.5765854990439898,0.8244698534531837,0.37512415451932163,0.4287277800178323,0.4353157887879332,0.3147670738755904,0.5310466772405422,0.5098079485564623,0.5018145659867552,-0.39989587870199955,0.4500297280193361,0.6262259319440753,0.5325218339696158,0.2392965117386976,0.05996946398901993,0.3648875684201417,0.24470802612717163,0.31498623423976346,0.5463357362748259,0.3499761712494093,0.3670858148728053,0.22254793164212286,0.013937491318003379,0.5841392532615916,0.37592879496641296,0.19508116360463154,0.15198364550994178,0.2608581712599484,0.18397250731391365,0.27416075302074366,0.41462812254994236,0.399790047862239,-0.30715236767862664,-0.1775422884931818,0.20254118467572108,0.2546142185029215,0.28414720277648703,0.47680532716608154,0.39839228688664763,0.33613928502232426,-0.21199164178919466,0.4824488537249154,0.6475264263856223,0.656380077920728,0.3962120010471593,0.42579822609590723,0.413776708882016,0.5942288376003416,0.524751472948592,-0.021054624471584165,0.4016681942572487,0.5663342075034996,0.4469308597653501,0.34333606935369504,0.6976068645000937,0.27943984160490754,0.16895416095897658,0.42394921274486874,0.8178132474698548,0.4514262896114644,0.5963770964093372,0.23832251117155306,0.5059871932035613,0.6297740217326597,0.5132653007163023,0.5663700087260213,0.07330029494566341,0.4489558498401485,0.5251593915975205,0.49863842062216346,0.38828840925317337,0.24587795589418754,0.7620482679573299,0.006715186930620461,0.6027140854148214,0.45642085035496627,0.5707705513285498,0.3716540654247733,0.5229683665122152,0.08527141251397488,0.17100100722929387,0.6224524779763514,0.1121984519439769,0.46298271345746966,0.4934259029459513,0.06081914650426591,0.15133506594211668,0.6227612935829364,-0.0799084855664389,0.25491756291509116,-0.13453602607333018,0.2646746427689157,0.3174255070794815,0.5268252101541461,0.48586344388295943,0.5540031544713266,0.6327627548445524,-0.08980179925781186,0.5033301248528447,0.7038081664045562,-0.007217073112462116,0.2450863497823454,0.2267404799882501,0.06437226862974593,0.44238827596201286,-0.15879928130998625,0.15265494846296962,0.5936868211716274,0.58929919810052,0.33467556845827173,0.41331206213740257,0.5184381480382606,0.500400739622863,0.6879269473815769,0.41282542985039256,0.0659577643969886,0.606714357601535,0.3197456446841917,0.0954640657781262,0.44163775262882515,0.3164275537957355,0.4328899043077299,-0.32020872644675324,0.642052699684261,0.17078413721423255,0.21074525521743787,0.6623305931948452,0.19516051077655175,0.36484739381823045,0.6375378963468034,0.14072892172187362,-0.11754450427537536,0.5416753446174513,0.37095132113807394,0.10539357589816623,0.6832681188815256,0.14594328822093985,0.4985206060860367,0.1506685931778147,0.08184843246303639,0.2529706494463052,0.2694590695889979,0.39551099564027486,-0.09421203355419182,0.22300947054900908,0.29419981885720414,0.417254549816134,0.2874921015631397,0.22321974487862198,0.42750876777423175,0.09474188272276393,0.6967409716106959,0.4040554457008835,0.5791383365814776,0.4134182065826496,0.7350645274163969,0.029947221515014742,0.4491784846407455,0.3610821460059462,-0.1826759476597631,0.21371062012577463,0.2652071758463205,0.5751810313505752,-0.02459280180007571,0.00012594058731842377,0.6094204769528144,0.48698879874394924,0.16012171186852273,0.005915692817703629,0.49696074773189564,0.4984164715689567,0.5905147158322059,0.5646988721061059,0.6523513805235301,0.543272575199173,0.5249510685356036,0.5358376745096017,0.2529706494463052,0.32089489592348186,0.6276626723569685,0.4138229887311823,0.38648205597712165,0.5552908549262597,0.6896766704014257,0.08790244053091094,0.2264532671322144,0.5111780123633545,0.3729069774127084,0.7511785961885541,0.49444933915553646,0.6646050872675631,0.37372602622404405,0.34243409559269666,0.6662401491850436,0.2668970609359335,0.8432918179078436,-0.3606389348144397,0.2155998886846247,0.7682592030852752,0.45841397671130785,0.6312596464645193,0.3397098344630613,0.6373152490117231,0.2731984266354465,0.2890253309250159,0.20746190387238,-0.015810277606118955,0.32304160011230215,0.2486808450220122,-0.3191682532231906,-0.3204002567791517,0.03855893154356085,0.6932659967535735,0.6008763450915349,-0.15413805561232136,0.496903564665747,0.25518120650177045,0.028015373992729378,0.5840463966202207,0.707956336997912,0.1991489149486443,,0.7036104371508527,0.808846566789217,0.5663700087260213,0.38884064507661403,0.3736581946704984,-0.10540789769970878,0.5980292164350831,0.31357506335860835,-0.07947070636249914,0.6921672811998982,-0.42070340559995,0.3610533036493678,-0.4284850982404047,0.44641599831330997,-0.013848909699366358,0.7449213781469416,0.5465998139118258,0.16078791385277078,0.38819917495498135,0.547859393546127,0.31125559885333437,0.7248681768666826,0.5435238823297266,0.37072896549455336,0.3423906525517595,0.7791093139147426,0.3774529831980102,0.6182802513130936,0.47409025583863496,0.16626330649720547,0.45117862089275224,0.13811541775468225,-0.08663124776948457,-0.015810277606118955
DELL,-0.1311451799475685,0.5851145118793973,1.0,0.8548555002175587,0.9305626987037225,0.8116133502901267,0.8832123347549748,0.9188215502761174,0.5772241489464963,-0.686566327279226,0.9072320940678192,0.94069070433724,0.7989621398254566,0.8064827611629675,0.861298883584369,0.8847168191867735,0.2787648990352664,0.775493799307672,0.7798706994691751,0.06711909094397336,-0.82914812121104,0.8678991274462613,0.8725103519105434,0.8871230286235069,0.635084848064633,-0.25555946413939434,0.7488718990323363,0.7673728803788337,0.7177208190571885,0.8787372538783828,0.8456917699710139,0.8594759921552074,0.6515586713893725,0.5405721906022971,0.3293277115693853,0.523944008291784,0.40442653698935765,0.5628429174611574,0.5631646890745236,0.1627305973242417,0.645273813489626,0.6908593288920695,0.910997624382676,-0.2727837829079231,-0.5095016398580233,0.6103406765462263,-0.16808746903085475,-0.4230273041164262,0.8910960785387475,0.079849343447047,0.057127062647630046,-0.5878207811276142,0.08960406228918416,0.8499573967660644,0.8704657003413203,-0.2975293014616464,-0.08219441684484775,-0.15633618206192035,0.8920815454878755,0.1418185751544707,-0.009821932118647899,0.2988144083045672,0.4779897579983439,0.3347518599253406,-0.2356073232708767,0.5642981805000358,-0.2344511202064524,-0.39423204260188627,0.3994609005134941,0.6339996943579366,0.45483253127221057,0.6251613512503762,0.3331654505068157,0.7906229443125783,0.8044406979449651,0.9041723999134413,0.9336758775652083,-0.5109160920978327,0.5522554834318805,0.04105015828151835,0.6638346494006145,0.7367169288054483,0.7901224017625662,0.8357827240604778,-0.18808596347463127,0.9017446277301568,0.8198598447823051,0.8541928182780965,0.5111095864966659,0.7861360467547557,-0.5713694685190207,0.19916261143398575,0.6611798636787857,0.4769276367115728,0.5717843430514765,0.9329323111495305,0.6333382864760874,-0.5209376583289844,0.5905994826238858,0.23359970785262438,0.8187695982217947,0.170890502661835,0.2984820166685218,0.607331903856894,0.7946709524040859,0.9303344732380913,0.891745832869209,0.8744973220729221,0.04996162804699019,0.5457696402929164,0.2018291226175157,-0.5871021523768555,-0.4681709061186243,0.6835947331796709,-0.23561753076791608,0.8647589874553091,-0.47169521381115453,0.36442307470287605,0.8423316269634116,0.892250224182268,0.18177746338029982,0.5163626943187138,0.9090006436757971,-0.10696143869026038,0.32285982111408656,0.8282040431163077,-0.26074881204421646,0.8538067378318359,0.7329566827848584,-0.321872707217206,0.8706833969185402,0.5563462231961624,0.8509890531690585,-0.6884898870664978,0.4222116527036729,0.19705461945655214,0.43312055751732514,0.42292687519988,-0.4803961326752697,0.44216422345293954,0.6694624409502075,0.3196331286440773,-0.08787635798716,0.936636570049819,0.8260884301932891,0.32314608509071785,0.5895373320396857,-0.2678627921066845,0.8498524987318956,-0.46937317203207507,0.4456840125381501,-0.35963159566364455,-0.25271315047821774,0.4692155301997903,0.2694373362873824,0.1297150566754689,-0.013384522176822553,0.3274457875317039,0.3836955343666469,0.42105176368331243,0.7828545131097507,-0.5792811114675445,0.6420063127012886,0.7703667029449556,0.8438204250687789,0.2554286590034091,0.8199338401944573,-0.055942672300308575,0.7346812707035021,-0.35946784861286024,-0.5245987890997609,0.45250542294853685,0.49251815952560196,-0.06986305078973785,0.0673013997870798,-0.34922225127224205,0.6536578315413535,0.23655389085236334,-0.43979516418066333,0.1520655582055006,-0.12950172478036642,0.8247156080672436,0.7541131301767268,0.9170588489926915,0.7601423980222154,0.9077072705999695,0.6052412655933371,0.9456101161293028,-0.35963159566364455,0.45972210097634386,0.8525339159856201,0.2842111633955503,0.7852802988334481,0.04449260178991682,0.5189906165641346,0.4220806780158082,0.7858865710990888,0.8272195877466249,0.31510954281542314,0.7665900162010324,0.4569020005025273,0.31106893560275967,0.355960967010396,0.8203734991003724,0.5642070695805889,0.7554081264438892,0.7921921561834875,-0.5171547915232374,-0.05718228531247402,0.83463626055603,0.7073788799150198,0.769145510040166,0.587164105872164,0.936597031706326,0.7283204264236859,0.8182276678356174,-0.42817063057020227,-0.4328580166428745,-0.21867440655616438,0.13810856357967058,-0.7212914720851126,0.053834355614742535,0.5264057764798399,0.7713055038116635,0.7042212604322377,0.11696311138913565,0.6482779278748703,0.8194430191072617,0.5223423706503244,0.9318630342420813,0.6627939049616816,0.02376933281234808,,0.4141854285500088,0.5820783198479976,0.9336758775652083,0.842274315740719,-0.21398627180491764,0.37868086701012876,0.8785831292988475,0.33173846121077627,-0.6397972222092061,0.7561757000027162,-0.6201436918073823,0.8097220212659203,-0.6857719445873218,0.40168981139765697,0.13190468160396307,0.6138037953463898,0.8643518368786083,0.6884394757543729,0.17311726524521986,0.25899714153409614,0.2299986775142238,0.8366368101321058,0.696688374994327,0.4459738457910005,0.789492833325841,0.607704594847747,0.689171427940945,0.8217755343425901,0.35120845295183095,0.5255292548719277,0.11124110248314084,-0.2050738054831187,-0.4177041231551351,-0.4328580166428745
ERIE,-0.21869597041587457,0.5403465553256522,0.8548555002175587,1.0,0.850113752362996,0.6228560480447459,0.8870324314721203,0.8868888403400422,0.677484862824557,-0.5079647089400575,0.8233016837615872,0.9076574311067623,0.7791073608646086,0.7799401972079297,0.8543159504810144,0.8818417021290857,0.21702787333451276,0.8008301185335869,0.6360739080407676,-0.11842005863114599,-0.7681286809546544,0.8276216895438608,0.9030805480484303,0.9488112999474361,0.5265350764881275,-0.2443934418040324,0.8022395326688692,0.7503825091296707,0.7711820930805399,0.8599466257266459,0.8663228187222735,0.8405270595618348,0.7407910860950128,0.5265752590250462,0.36311189903027397,0.2776669137836102,0.3338829629171203,0.5495789092041286,0.5785327815431606,-0.07598697322614584,0.6205589343674025,0.6252441535168516,0.9225721690835104,-0.4425403358400144,-0.5378123453476926,0.5789175687595267,-0.3131514226818626,-0.5331987481012738,0.83662389230557,-0.13893033185192888,-0.14649054834044173,-0.6796300006402697,-0.12634123696417093,0.80568038165594,0.7052143975299515,-0.3226840066506582,-0.30885868198084404,-0.3377038476535346,0.8359739968072856,-0.06132396463508055,0.014447177415199849,0.16242279569570725,0.3460000472457287,0.13397913783638524,-0.32316910434355667,0.3682051736136682,-0.4054307586553008,-0.5295516583439257,0.2822349149919183,0.517914359534985,0.24739317190398827,0.3725400065454377,0.16098128600539743,0.6862702996961455,0.7372413663041031,0.897237572485908,0.8794990791800578,-0.5703076871189441,0.3325783568098609,-0.17210275667907177,0.509472141456819,0.6944251887114701,0.7980234585558473,0.7604257832325201,-0.06261288732761433,0.8858956732629285,0.729272374015124,0.8385079007396461,0.46867472907251145,0.8305731159706358,-0.5164693651594332,0.15427293768723963,0.5622803174301592,0.46513729868506914,0.4024418675238135,0.8922556096565655,0.6908017661524237,-0.5770072156796441,0.33669004852232565,0.30828058171933376,0.7659008297558952,0.15395054102200556,0.20162911318069546,0.49381060211547106,0.828396002445782,0.9139035222510418,0.8215531044114711,0.8155998110917393,-0.0694819454702044,0.46190861531266136,0.10599077663688294,-0.6023256610768174,-0.501734218822194,0.6827962498304937,-0.2954403566738538,0.8163985437305243,-0.5780672598865841,0.26014979026373475,0.7092410424575736,0.8430426160802915,0.056480687577790886,0.34631577897533367,0.8319776570271892,-0.2896281465638444,0.18363306277254068,0.7861716479296624,-0.4382958177826649,0.7099911761124205,0.6476795304304584,-0.5076074474105918,0.8074631702950638,0.4366084980897448,0.8558023798156967,-0.570871235598047,0.26460087498304663,-0.011439988936430548,0.3455610800234892,0.25761545420200244,-0.593222210797136,0.3218332128159039,0.6082393985318604,0.21759132002605017,-0.1610988539494401,0.9090403413693983,0.8308760652647831,0.21838220139894843,0.41464408287547105,-0.41335270472827607,0.7207076131959338,-0.470495066578318,0.42734228209925174,-0.5053956819984795,-0.3015561864260663,0.4720951564874455,0.2120726711504207,-0.12913999367179468,-0.11179937446013859,0.16975091461686106,0.21321480693926184,0.2621220167648494,0.6448754624354563,-0.6724347463140652,0.46131211540982375,0.6403787730437679,0.799441377268468,0.10068363213977063,0.6906329349503226,-0.1231527465399855,0.5895807622615054,-0.43347599385265506,-0.6867079573297011,0.402850085509379,0.4131575142339361,-0.2096754230292885,-0.016388592556002078,-0.4787488613703481,0.6014973122498253,0.046241105309988734,-0.5762444871911393,0.03238246612140809,-0.2542158949225423,0.767984944812396,0.692683815455055,0.8948903823136956,0.7408828565301097,0.7961951626506654,0.49001150796302256,0.9121295145795045,-0.5053956819984795,0.29742248183026565,0.6394315631094086,0.0182553522378773,0.7064798963531009,-0.1280284483080921,0.3933216738680192,0.3885974721061674,0.8613875773862156,0.7643334533396767,0.1745279901677887,0.6250060493857851,0.2969349170365998,0.12096203328351926,0.21940395459293197,0.8583874986703985,0.3972172379320339,0.7717146730362209,0.6379936109373809,-0.5690290791817748,-0.05375094192774092,0.7166675546652432,0.5951922201854127,0.5432641713301181,0.5939723055178299,0.8045332367938339,0.6868320648925282,0.8103918393879483,-0.5716426126675572,-0.5730722923858413,-0.33928488608676916,0.05993123983368445,-0.6982735162097788,-0.015469269828190267,0.4788659581047951,0.6636144965137283,0.5440000828732767,0.024295704845788146,0.5276315832048962,0.8262024027992861,0.4494322181792073,0.8423304004062732,0.5540168762544116,-0.31955619696381793,,0.25487954622768116,0.5151630701469102,0.8794990791800578,0.8081842206422056,-0.40100538686512077,0.35373647040868683,0.818190348900975,0.11471323234517407,-0.7379666379750571,0.764520736109846,-0.5911917202904741,0.8359554669911424,-0.7073267028528262,0.3000181181908791,0.1539187377119992,0.4919950426700975,0.7909299063868005,0.6067458968889045,-0.038062690000715056,0.04584424745076988,0.008922399279470083,0.7517795998269721,0.5406913846129792,0.19878182338676972,0.7109729889214523,0.4494301225936617,0.6086283251575272,0.67940549924042,0.16712876787177616,0.5164024916115079,0.11980007080692337,-0.3040518621485087,-0.384353205719357,-0.5730722923858413
KKR,-0.18341843288770324,0.6445961428671676,0.9305626987037225,0.850113752362996,1.0,0.8334045394159921,0.8686078433231067,0.8472771933127403,0.628353772964495,-0.5684060082545266,0.7940945974302989,0.9295354431932203,0.7750764885672158,0.7990410741348006,0.8650571718886312,0.8772379584233404,0.370848151412861,0.7737859994758121,0.9089336071056057,0.0545700820412087,-0.7098370117274805,0.8998250010722242,0.9190822895904396,0.8785374407887452,0.6975622385503483,-0.06151090092800012,0.736115643379977,0.7879384832189721,0.7266139178386791,0.8174327862166589,0.8243157775274823,0.8849452855809399,0.6543000470978648,0.5522920558014162,0.3577626717082608,0.6749460568932928,0.5633483818533168,0.6344571219735597,0.6856971601079277,0.36424578262747004,0.7368970146464439,0.8097198495106842,0.8435931702790725,-0.36819541551817897,-0.36747283466743547,0.7195812683809786,0.027996057514213198,-0.33893135002186864,0.9430741462671656,0.26700270646535545,0.22165503652550114,-0.5502943127686755,0.25711469159854705,0.8797662851165521,0.9200848756611849,-0.22867894886790938,0.07214773900917809,-0.013438527922256553,0.9602565744814777,0.30548811608694937,0.14483933120464343,0.46419673620135693,0.3634483417584769,0.5154933983934109,-0.07785873927619523,0.6673917821337114,-0.10317478830134663,-0.2246139290761634,0.5783344849038551,0.7659785394912242,0.5729230283675784,0.669369466808772,0.4045819838116153,0.874984815726793,0.9026575350365915,0.910055715945228,0.950920187463485,-0.36359809127229464,0.6733741715129142,0.215949357729427,0.781508418234308,0.818839905157952,0.821768599044844,0.9096370571516295,-0.26815053670670475,0.946176469252275,0.8820520620442062,0.8260708366708698,0.6344280993983822,0.8474330286121464,-0.5396434258391237,0.3757604318945296,0.7392623215816408,0.569888805654452,0.649400800448728,0.9350252995266376,0.6567053893135986,-0.4795816010161634,0.6619225820092669,0.17669813477853433,0.8226580871849263,0.2595205674689203,0.49252127959615527,0.7480536719254236,0.8243630250148205,0.9315112435783351,0.8962469731412714,0.9305737295997634,0.22687077752028403,0.7284235131507019,0.23280558755757721,-0.6117934853581859,-0.44327622391031624,0.6835363772836619,-0.2589353970903895,0.8694322224440261,-0.2907247662593447,0.5048206910089216,0.9124796602801882,0.9306005316247499,0.3885103087575617,0.6321613526261445,0.9476227865166872,0.023807920124857145,0.4115490767735266,0.9026292402420835,-0.11003875385170407,0.8933418883075073,0.8113569184507731,-0.1627107057305526,0.8745172654403394,0.7110457736949976,0.8757880478485287,-0.6949216522338817,0.5738929556568655,0.40899617875823097,0.461021225569057,0.5634051547923068,-0.38302087722728756,0.6115047449095251,0.7286981761184078,0.49760540403078773,0.07970344195962976,0.9118422484014647,0.8645820052063871,0.4691709242093836,0.6357384253817868,-0.21384423523530208,0.9259056954264977,-0.4981195285189473,0.5493531571760113,-0.25889449836201456,-0.0993307895543956,0.5941158169916885,0.37679787246819474,0.31651354384244756,0.20476501728238078,0.49981353230900405,0.5331111692341116,0.6152147846384125,0.7899125632104508,-0.4913391157739199,0.7680028384260364,0.7945650751283997,0.87398133231798,0.4112279435712324,0.888654395528955,-0.09036549082990389,0.8373203163753694,-0.2839118138132918,-0.39931705141744256,0.563018183243236,0.640538563404989,0.024682379481232242,0.25170439920738547,-0.3239844716525596,0.7516983003993929,0.29986577186889035,-0.357532318495708,0.30051370198617394,-0.01565287424211725,0.9131424851868506,0.7188438333998532,0.9528251506583669,0.8045629028531793,0.9274052868859664,0.7590875166632892,0.9327882441724279,-0.25889449836201456,0.6160567452987294,0.9113431576062007,0.41999619448151787,0.8631710144938888,0.19086856609971858,0.6485299092514086,0.4056867299925272,0.7277276923256601,0.8770224198592093,0.27056381324855644,0.840363279854669,0.6463600767488414,0.4434340070088946,0.41093411115735723,0.8487158185436987,0.6109077000764801,0.8182124994679317,0.8560117910878071,-0.4107568138885413,0.038859526361038434,0.9155124547200405,0.7552726857987138,0.8663686574190972,0.635407971860669,0.9312400646963968,0.7715522678150242,0.7691918751401224,-0.3345372651977417,-0.26911204492463336,-0.17864733330133634,0.2351109854353901,-0.7440784188918872,0.11342349342750654,0.5864810990910811,0.8538638020640403,0.8288422848153244,0.23534897279447445,0.8009186136958693,0.796718576452536,0.6142454928650659,0.9250321037685004,0.8240166617508723,0.13561096507164255,,0.5779577125853751,0.6086412011659353,0.950920187463485,0.8924142705720233,-0.08949999128860513,0.3921682071724793,0.8927875881772789,0.46408526559744895,-0.6173941834983571,0.7641999928427858,-0.5136491054129939,0.7312211436011995,-0.638553582266955,0.5251967397702598,0.21723899733820717,0.6618034864940211,0.9250598199837526,0.7156853236838122,0.3289260458593602,0.39436288581130347,0.3529461857533957,0.9357820021301635,0.817794294698241,0.5919980999155935,0.8757715044928078,0.6314916648054434,0.7399338237511632,0.9175690052333304,0.5153693635162696,0.5980473724483256,0.290174489015734,-0.2311252201753071,-0.5518625073214739,-0.26911204492463336
